;text;target
4693;zasysa wode ze studni gdzie lustro wody jest m ponizej poziomu pompy ;0
4694;uchwyt na sluchawke prysznicowa jest bez regulacji wysokosci i ktos powyzej m musi sie pochylic ;1
4695;z glosnikow wydobywa sie plama dzwieku nic poza tym zdecydowanie odradzam;1
4696;bardzo przyjemny telefon ;2
4697;jak na poczatek to chyba za duzo problemow ;1
4698;warto dolozyc pare zlotych i kupic cos na lata ;1
4699;po zgloszeniu na gwarancje ok otrzymalem nowy ;3
4700;widziala m tu kilka komentarzy ze sluchawki zbyt mocno siedza na glowie coz to kwestia prywatna na jedna beda wygodne na inna nie ;3
4701;kupil em kamerki obie nie spelniaja podstawowych wymagan ;1
4702;ogolnie polecam jak sie dobrze poszuka to mozna wyrwac za mniej niz zl ;2
4703;generalnie piekielnie ostra ale delikatna ;3
4704;z karty sim telefon skopiowal kontakty lecz sim byla widoczna ale kontakty juz niestety nie ;3
4705;absolutnie niweluje kocie smrodki ;2
4706;posiadam automatyczna lokowke firmy philips stylecare prestige bhb od dwoch tygodni i musze przyznac ze urzadzenie zaskoczylo mnie swoimi efektami tzn na poczatku nie wiedziala m ze trzeba poczekac podczas krecenia na zakonczenie sygnalow dzwiekowych i zbyt szybko wyjmowala m wlosy z lokowki co spowodowalo ze efekt krecenia byl slaby i musiala m uzywac pianki ;3
4707;navroad s na baterii dziala max minut ;1
4708;oczywiscie film obejrzec moga rowniez dorosli tak jak np shreka nie ma ku temu zadnych przeciwwskazan ;2
4709;tak jestem tylko lekko rozczarowany ;3
4710;przypuszczam ze to kwestia osobistej antomii ale na tym polu wielkosc i niskosc klawiatury dla mnie stala sie minusem jakos niezbyt wygodnie jest na niej przyczepic sie do klawiszy wsad zwlaszcza na dluzsze sesje grania ;1
4711;dopiero po podlaczeniu do odtwarzacza cd z wbudowanym wzmacniaczem sluchawkowym cena urzadzenia to zl mozna je zaakceptowac ale i tak szalu nie ma ;1
4712;otoz nie maja sa tansze ale zbyt male i niezbyt chlonne niewygodne i zawodne ;1
4713;jest to bardzo popularna gra hazardowa obowiazkowa pozycja podczas wizyty w kasynie ;0
4714;brak jakiejkolwiek reakcji na ruch do okolo centymetra nie udalo mi sie tego zmienic zadna kombinacja ustawien ;1
4715;wentylatory te znam od wielu lat ;0
4716;spodziewala m sie wyzszej jakosci tego sprzetu i jestem zawiedziona ;1
4717;wyglad jest sympatyczny podoba mi sie prostota tego radyjka w przeciwienstwie do wyswietlaczy lcd jak np w tti tcb podswietlonym na ostry niebieski kolor ;2
4718;kosiarka dosc spora o pojemnym koszu ;2
4719;dla mnie jbl stracil na jakosci a powyzsze sluchawki sa po prostu drogim bublem ;1
4720;wkretarka dosc mocna doskonale wywazona fajnie sie nia pracuje akumulatory trzymaja dosc dlugo przy ciaglej pracy spokojnie drugi sie naladuje o ile ma sie czym bo wlasnie padla ladowarka i wkretarka prawdopodobnie wroci do serwisu poniewaz nigdzie nie mozna dokupic drugiej nawet u producenta ;3
4721;najgorszy blender jaki mialem pomimo wysokiej ceny po miesiacach malo intensywnego uzytkowania trafil do serwisu po miesiacu odeslano go i mial byc juz naprawiony ;1
4722;produkt ktory ma bardzo dobry stosunek jakosci do ceny ;2
4723;po roku uzytkowania z dual sim kupiony w sony za zl ;0
4724;moj maz dostaje szalu ;1
4725;trudno jednoznacznie stwierdzic dlaczego troche odrzucala mnie cena w ksiegarniach ;1
4726;po postawieniu w tylnym rogu dachu swr na kanale na na ;2
4727;urzadzenie kupil em dzieciom do nauki jezykow oraz do sluchania audiobookow do czego wydaje sie nadawac bardzo dobrze ;2
4728;jakosc dzwieku na bardzo wysokim poziomie u moich rozmowcow rowniez ;2
4729;do tego stopnia ze kiedy ostatnio jechal em z nim jako nawigacja w bardzo sloneczny dzien niemal nie nic widzial em na ekranie mimo ze jasnosc podbita byla na max ;1
4730;i tak zrobili smy ;0
4731;bardzo zawiodlo mnie tworzywo z ktorego sa wykonane wyglada jak to z tanich chinskich zabawek ;1
4732;szczegolna uwage zwracamy na nowa klase death knight ;3
4733;jest dosc waski dobrze trzyma dziecko ale jak jest wieksze to zima jest problem ;3
4734;dzwiek jest nasycony ;2
4735;swietne rozwiazanie dla calej rodziny ;2
4736;bardzo dobry wiatraczek do chlodnic i radiatorow stosunkowo wysoki cfm przy wysokim cisnieniu statycznym plasuje go w tej dziedzinie zaraz za scythe gentle typhoon ;2
4737;ustawna w srodku swietna szuflada na owoce i warzywa ktorych zazwyczaj mam mnostwo i faktycznie dluzej sa swieze ;2
4738;tak wiec przekonal mnie polski produkt i pilot a tu to wszystko jest do ;1
4739;niestety mlody mistrz poza bardzo ladna szata graficzna opakowania w srodku okazal sie zwyczajnym pudelkiem tekturowym z dwoma srednio wygladajacymi dlugopisami na bardzo cienkich i wygladajacych na nieodporne na rozciaganie kabelkach ;3
4740;co tym bardziej dziwi ze wszystko dziala ;3
4741;bardzo slaby tv ;1
4742;karma ma lekkostrawna formule dla psow o wrazliwym przewodzie pokarmowym prebiotyki silnie wspierajace zdrowie przewodu pokarmowego wspiera prawidlowa konsystencje odchodow zawiera wysokiej jakosci bialko z jagnieciny ksztalt idealny nawet dla mojej wybrednej psinki ;2
4743;sandisk sdssda g g jako glowna zalete ma bardzo dobry stosunek ceny do wydajnosci ;2
4744;bardzo ale to bardzo nie polecam tej firmy jak i telefonu bo to okuty chinski badziew ;1
4745;piekarnik ekstra ;2
4746;w sklepie gdzie je zakupili smy wysmiano nas co my na ty lozku robimy ha ha ha ;1
4747;dodam ze proba radia przeprowadzona byla w tym samym miejscu i na tej same dobrej antenie ;3
4748;kupila m ja min ze wzgledu na funkcje kojca ;3
4749;dobrze myje ;2
4750;oczywiscie producent twierdzi ze sa to wady mechaniczne dziecko ma w lepszym stanie lakier na rowerze ale nie z tej firmy odradzam zakup z tego powodu szkoda tyle kasy i nerwow chyba ze rower bedzie stal nieuzywany za szyba ;1
4751;zdecydowanie odradzam ;1
4752;muzyka klimatyczna wciagajaca i bez watpienia potrafi wprowadzic widza w odmienne stany ;2
4753;dopiero przy cisnieniu przod okolo bary i tyl bara jakos da sie jezdzic ;3
4754;dlatego uwazam ze przy dobrym badz srednim oswietleniu przy zastosowaniu odpowiednich czulosci mozna tym sprzetem robic wystarczajacej jakosci zdjecia ;2
4755;po wsluchaniu w domu moze ale nie o to chyba chodzi jesli sprzet jest dwukrotnie drozszy ;3
4756;dwie odmiany tego samego modelu i dwie totalne klapy ;1
4757;jednak dzwonienie o ktorym wspomina producent to dzwiek zderzania sie ze soba klockow kiedy sie je od siebie odciagnie ;1
4758;sznurowki nie wytrzymaly podeszwa czesciowo starta ;3
4759;jesli ktos ma niewielkie wymagania co do odtwarzanego dzwieku ten nie powinien byc zawiedziony a wrecz zadowolony ;3
4760;niestety pod wieczor czy w nocy obraz jest bardzo slaby ;1
4761;nie mialem jeszcze okazji testowac innych bitow ale pociesza mnie to ze pozostale wygladaja na solidniejsze ;3
4762;brakuje w niej tez sensowniejszej przedniej kieszeni do ktorej zmiescil by sie zasilacz i mysz ;1
4763;gierke zakupil em calkiem niedawno chyba ze tygodnie temu ;0
4764;nawet okladke ma taka sama jak sprzed laty ;3
4765;niestety zawiodl em sie tym odkurzaczem ;1
4766;przezyl ok lat rzucany po podlodze noszony na jednym ramieniu kopany pod biurko przeciazany zakupami itd itd ;0
4767;ochraniacz na nozki powoduje ze dziecko jest schowane wewnatrz wozka wiec wiaterek nie jest juz problemem ;2
4768;jest mi przykro poniewaz byla m przekonana ze firma jest dobra odzywka skuteczna ;1
4769;w douglasie cena za ml to zl wiec moim zdaniem zdecydowanie nie warta swojej ceny ;1
4770;z drugiej strony o ile klawiature z czystym sumieniem moge polecic do pisania to z graniem jest troche gorzej ;3
4771;natomiast co do wad przy maksymalnej glosnosci zewnetrzny glosnik brzmi okropnie i nie da sie go sluchac bez bolu uszu ;1
4772;nie mogla poprostu w tym czasie zdazyc do domu tym bardziej ze maz sie spoznil ;1
4773;mozna uzywac tych zabezpieczen ale nie nalezy im bezwzglednie ufac ;1
4774;troche szkoda ze taka bzdura psuje ocene bo do tej pory byl em zadowolony ;3
4775;karte kupil em do laptopa w celu poprawy wylapywania niezabezpieczonych sieci na wyjezdzie i faktycznie efekt byl duzo lepszy niz na karcie wbudowanej w laptopie ;2
4776;tak samo mogla by m naciskac reka wiec po co ten pilot ;1
4777;niestety do doskonalosci sporo jej brakuje ;1
4778;jest bardzo wygodna nie trzeba nakrecac i ma pilota ;2
4779;pierwsze brak instrukcji do poszczegolnych zestawow ;1
4780;minimalne roznice moze i sa ale za te pieniadze oczekiwal em obiecywanego kontrastu od pierwszego podlaczenia a nie roznic zauwazalnych dopiero po polgodzinnym wsluchiwaniu i porownywaniu na sile jednego kawalka na zmiane z i bez wzmacniacza ;3
4781;polecam jednak dewalt i tak lekko przed ;2
4782;singer ma lat i jescze nova ta ma chyba z lat ;0
4783;napackano mnostwo zupelnie niepotrzebnych aplikacji ktorych otwarcie wymaga polaczenia sieciowego ;1
4784;na wstepie wypadla blaszka na ktorej powinien okap wisiec nity byly sciete ;1
4785;masakra ;1
4786;napor masy wywierany pod katem powoduje ze tlok trze jedna sciana o tuleja i sie sciera ;1
4787;zobojstwo zacieranie sladow oraz przeniesienie zwlok do samochodu nie powinno zajac wiecej jak minut ;0
4788;mam je od ok tyg ;0
4789;spora ilosc postaci ktorymi mozna sterowac ;2
4790;cale szczescie ruch w druga strone spowodowal odkrecenie sie koncowki ;3
4791;bez szczelnie zamykanej kuchni na nocnie ma co myslec o jej zakupie ;1
4792;zacznijmy od tego ze produkt podany jest w zlej kategorii a wracajac do samego glosnika to jest spory i ciezki ale dzwiek na przyzwoitym poziomie nawet delikatny bass blisko glosnika lub go trzymajac fajnie czuc ;3
4793;w sieci natrafil em na podobny przypadek ;1
4794;to juz mnie kompletnie dobilo i zmienil em na akg i co ;1
4795;emocje sa nadal odczuwalne w czasie stresu jednak srodek blokuje mechanizm napedowy stresora dzieki czemu zniecheca do zaglebiania sie w czynniki stresowe czyli zmniejsza podatnosc na stres ;2
4796;posiadam te umywalke juz miesiecy ;0
4797;plus za design i metalowa konstrukcje oprocz zatyczki na usb ktora jest plastikowa ;0
4798;odradzam warto poczekac na albo jeszcze lepiej pozostac przy xp ;1
4799;mam go juz pol roku i jakos dziala ale firmware mnie bardzo negatywnie zaskoczyl ;3
4800;kosiarka zapalila ;2
4801;centrala miala dac oszczednosci ;1
4802;rozwiazanie kg daje szanse ze do skonczenia roku bedziemy korzystac material wykonanie i jakosc produktu bardzo fajna ;2
4803;zaleta jest glosnosc pracy na malych obrotach ;2
4804;dlatego mysle ze nie jest wart tej ceny ;1
4805;moja ocena jest jak na razie wylacznie wstepna i nie dotyczy jakosci czy cech samego produktu a sposobu wprowadzenia do sprzedazy ;3
4806;ja osobiscie posiadam dwa psy jeden nie lubi zadnych suchych karm i zadnego jedzenia z puszki natomiast drugi lubi podjesc sobie suchej karmy podejrzewam aby sie dopchac ale to dobrze poniewaz czasami nie jestem pewien czy dal em mu wystarczajaca ilosc pozywienia ;0
4807;telefon mi upadal przy szybkiej jezdzie na rowerze ;1
4808;malo praktyczna podczas korzystania niestety troche odbija od powierzchni miski ;1
4809;wrocil em z opakowaniem do apteki gdzie tez nie ukrywali zdziwienia faktem ubogiego skladu tak znanego leku ;1
4810;musze jeszcze wyprobowac patent z instrukcji o zagotowaniu wody z jakas iloscia sody ;0
4811;niania to wspaniale urzadzenie i nie wyobrazam sobie bez niego zycia szczegolnie jesli ma sie pietrowy dom ale sa rzeczy ktore niestety bardzo mi przeszkadzaja ;3
4812;wystarczy nie otwierac nie wpuszczac wilgotnego powietrza i zapach znika ;1
4813;z pewnoscia zakupie ich jeszcze kilka ;2
4814;preparat godny polecenia ;2
4815;ksiazka ta to wielka skarbnica wiedzy dla malego czlowieka ;2
4816;przed zakupem tej pralki wahali smy sie miedzy samsungiem a lg zaprzyjazniony sprzedawca odradzil samsunga bo maja niklowany beben i potrafia rdzewiec nasz wybor padl na lg fbqd z kg wkladem zona wczesniej chciala kg a teraz jest zachwycona tym ze kupili smy kg ten sam model tylko z chromowanymi drzwiami jest o ok zl drozszy ;2
4817;postac nico pojawia sie dosyc pozno i niestety nie jest tak wazna jak w poprzednich czesciach gry ;1
4818;wszystko zaczyna sie od zamordowania pieknej uczennicy szkoly sredniej po ktorym grupa wykolejonych nastolatkow granych oczywiscie przez letnich aktorow odkrywa ze miedzy nimi jest zabojca ;0
4819;trzeba obiema rekoma z dwoch stron wcisnac przyciski i podniesc fotelik ;3
4820;mamy zapewniony charakterystyczny klimat burtona i czarny humor ;2
4821;karcher parownica kst sc w jesli ktos potrzebuje do biezacego sprzatania to powinno dac rade w moim przypadku nie udalo sie wyczyscic starszego nalotu brudu kamienia ;1
4822;ogolnie odradzam ;1
4823;nie jest poza tym krotka ja przeszedl em ja w miesiac grania ;2
4824;w kuchni potrafi zastapic zone ;2
4825;teraz widze ze sprzet jest robiony masowo przez zwyklego kowalskiego na chinski to bedzie jung pek spaw ;1
4826;szczegolnie ze o kilka lat starsze ogniwa gp ma h ok lat eksploatacji nadal maja ponad ma h ;0
4827;troche mi drgala wiec dociazyl em ja matami bitumicznymi ;3
4828;gitara na sucho w ogole nie brzmi jakby miala dziure w pudle ;1
4829;bardzo duza zaleta jest szybki aparat ktory momentalnie ustawia ostrosc i robi zdjecie ;2
4830;dobra zabawa na goracy letni wieczor ;2
4831;znakomicie wywazony nie wiem czym to jest spowodowane moze tymi wszystkimi odleglosciami np kierownicy od siodelka szerokoscia raczek ale corka na swoim jezdzi jak szatan a na innych nie bardzo ;2
4832;dzis udalo mi uwiecznic kilka zwierzakow dzieki temu amatorskiemu sprzetowi ;2
4833;wydawalo sie ze firmowa kosiarka bedzie sluzyc dluzej ;1
4834;warto obejrzec ten obraz to doskonala dawka humoru ;2
4835;to juz moje wysluzone i posklejane ozone attack za zl daja o polowe lepszy dzwiek wraz z mikrofonem ;1
4836;wizualnie niezly pasujaca nieskrzypiaca obudowa niezle parametry ;2
4837;kolor pisania dosyc wyblakly ;1
4838;praktyczna przejsciowka jest dolaczona w zestawie ;2
4839;a najlepsze ze na kablach nie mialem zadnego zwarcia ;1
4840;pobieranie wody wypuszczanie wody a beben w trakcie obrotow buczy i trze jakby chcial odleciec z pralki ;1
4841;o basach sie nie wypowiadam bo to nie moj krag zainteresowan ale nigdy nie czul em ze cos gra nie w porzadku ;2
4842;produkt jest malo wydajny a skoro saszetka ma ml to nie jest w stanie co sie przekonala m dokladnie pokryc czy tez umyc glowe ;1
4843;hmm warte zastanowienia nie mam zabardzo porownania ten model jest troche rozbudowany jednakowoz podstawowe funkcje spodziewal em sie lepszej jakosci obrazu badz co badz kosztuje ponad zl aczkolwiek mi odalo sie go wyrwac za niecale ;3
4844;moj ekspres z kupil em na gwiazdke a chodzil dokladnie dwa dni i i ii dzien swiat ;1
4845;nawet teraz majac zimowki nie nalezy przesadzac z predkosciami bo mozna sie okrotnie oszukac ;0
4846;sluchal em popu i rocka nie zasypuja morzem wysokich przez co wyrazistosc muzyki zyskuje zwlaszcza w blokowych warunkach pokojowych m ;2
4847;glosnosc pracy niestety przeraza psa w domu i nie pozwala na sprzatania przy niemowleciu ;1
4848;szczegolnie oryginalne ;1
4849;zakup byl lutego i przez te kilka miesiecy moge z czystym sumieniem stwierdzic ze byl to najgorszy zakup w moim zyciu ;1
4850;dodatkowo ta czesc ktora sie unosi po otwarciu przeszkadza podczas picia bo dotyka noska ;1
4851;na moja sugestie dot roota pani stwierdzila ze strace gwarancje ;1
4852;w koncu dla drugiego z blizniat kupilismy taki sam ;2
4853;fatalne rozwiazanie techniczne otwor na smycz ma z tylu gdzie sie zaklada zatyczke wiec albo masz smycz i zatyczke w rece albo nie masz smyczy i zatyczke na miejscu ;1
4854;cena jest bardzo przystepna dla kazdego wiec warto go kupic ;2
4855;alarm otwartych drzwi jest zbyt cichy a sama lodowka pracuje cicho tylko czasem slychac jak zaczyna prace agregat ;3
4856;codzienne uzytkowanie takie sobie brak dynamizmu aplikacji i calej nakladki poprzedni telefon dzialal o niebo lepiej z gorszymi bebechami ;1
4857;w srodku widac juz najzwyklejszy chinski chlam ;1
4858;ten okazal sie totalna porazka zuzyla m opakowania i musiala m go odstawic tak bardzo wysuszyl mi skore ze masakra nigdy jeszcze tak nie miala m szczegolnie skora na nogach i brzuchu zrobila sie taka jakby chropowata nie mila w dotyku tygodnie musiala m smarowac sie silnym balsamem nawilzajacym zeby bylo ok zapach tez nie powala producent pieknie opisal co proponuje ale zawiodla m sie i w tej kwestii zdecydowanie nie polecam;1
4859;oddawala m juz do reklamacji raz i jutro oddaje ponownie ;1
4860;genialni inzynierowie oczywiscie przewidzieli ten fakt i juz w zestawie daja druga taka sama badziewna zaslepke niech chociaz ona by byla z aluminium ale wtedy ksiegowe firmy bosch musial by by sie niezle wkurzyc bo tak naprawde to one projektuje te sprzety na kalkulatorach ;1
4861;nie jestem zachwycony ;1
4862;w domu mozemy miec tylko internet g albo cdma ;0
4863;produkt wart swojej ceny jednak nie pozbawiony wad ;3
4864;owszem telefon ladny dobrze z zewnatrz wykonany bateria trzyma min dni ;2
4865;lecz adres ten trzeba zapamietac lub miec zapisany wlasnie np w szkicach poniewaz nie mozna go dodac z kontaktow nie ma mozliwosci zapisania w nich niczego procz cyfr ;1
4866;mozna kupic tansze i tez dobre ;2
4867;takze za ta cene warte polecenia ;2
4868;opiniowany produkt jest doskonalej jakosci i przeznaczony jest glownie dla osob majacych problemy z dziaslami ;2
4869;jego praca jest tak glosna ze az nie do zniesienia ;1
4870;niestety przy zakupie w sklepie dal em sie namowic na wioslarza york r ;1
4871;rowniez to ze sa lekkie i prawie ich na uszach nie czuc mimo tego ze samo wkladanie jest troche problematyczne ;3
4872;jesli marza nam sie koktajle to tak radzi sobie faktycznie swietnie zarowno z jarmuzem szpinakiem salata czy marchewka ;2
4873;a po trzecie i najwazniejsze zmiekcza zarost mam twardy ;2
4874;moze na plecach bylo by latwiej ale jak namowic na to bobasa ;3
4875;jako tako dziala tylko stojac w oknie line of sight metrow od bramki ;3
4876;posiada ruchoma wylewke ;0
4877;wyswietlacz jest dla mnie trudny w obsludze ;1
4878;ogolnie dramat jesli nie masz pasow przygotowanych zanim posadzisz dziecko w foteliku ;1
4879;ciesze sie ze kazdy tu jest zadowolony z pracy irobota za nie male pieniadze sam jestem posiadaczem irobot z poprzedniej serii i po latach uzytkowania pragne ostudzic troche ach i och ;3
4880;jest na tyle ciezkie ze prasowanie w pionie wymaga zelaznej reki ;1
4881;jezeli ktos bardzo czesto czysci swoj monitor to te chusteczki sa dobrym rozwiazaniem ale do sporadycznego uzytku polecam mniejsze opakowania bo mimo wszystko chusteczki pozwalaja utrzymac dobra czystosc ;3
4882;jak dla mnie wiekszosc rzeczy na tak ale jakosc wykonania jak dla mnie to porazka razy w serwisie ;3
4883;jedyna nowosc ktora moze sie podobac to graficzny interfejs choc mi osobiscie wogole nie przypadl do gustu ;3
4884;cena tez nie jest zbyt wielka jak na to co soba reprezentuje kupil em za zl ;2
4885;ale moglo byc a nie jest ;1
4886;lezy jako zapsowa na czarna godzine ;3
4887;testowal em go na kilku roznych akumulatorach i zawsze to samo ;1
4888;ale nie jest tez taka dobra jak miala byc ;3
4889;za kazdym razem mieszkanie zadymione i strasznie smierdzialo jakby palonym kablem czy cos ;1
4890;w dodatku swinka moze zarazic sie od nich roznymi chorobami ;1
4891;jedyny minus to to ze sklada sie z elementow i troche przeszkadza to w codziennym uzytkowaniu ;3
4892;cena jakosc rewelacja ;2
4893;przy wlaczaniu sie budzika nastepuje wkurzajace stukniecie radio zaczyna grac a jego dzwiek zaczyna rosnac do maxa radio zaczyna ryczec na caly dom nie ma mozliwosci ustawienia poziomu cichego jednostajnego grania ;1
4894;po okolo miesiacach od zakupu pralki wariuje w niej programator wyswietlajac czas prania np najpierw zmniejsza sie co minute po czym znow rosnie i po polowie cyklu prania nadal pokazuje np po telefonicznej konsultacji z firma i po checi zlozenia reklamacji zaniechal em powiedziano mi ze mam dokladnie przeczytac instrukcje bo jako nowy uzytkownik zapewne sie z tym nie zapoznal em i wysmiano moje oczekiwanie zeby przyjechal ktos z serwisu i zajrzal do niej pralka stoi od tygodnia nie korzystam z niej a pranie robie u mamy pietro nizej co zrobic z tym fantem boje sie ze podczas ponownego prania cos sie uszkodzi a nie otrzymam ani zwrotu kosztow za zepsute urzadzenie ani naprawy;1
4895;jakosc dzwieku nie wiele lepsza od sluchawek za zl z kiosku ;1
4896;kolejnym mankamentem tej klawiatury to wyrabiajaca sie spacja od notorycznego naciskania z jednej strony ;1
4897;za taka cene stanowczo nie polecam tego fotela mial starczyc na kilka lat uzytkowania a juz po miesiacach mechanizm wychylania sie rozpada ;1
4898;nie jestem audiofilem i nie oczekiwal em jakichs cudow ale nie jestem w stanie na nich sluchac muzyki gdyz po prostu brzmi inaczej niz wszedzie indziej ;1
4899;nie mam pojecia jak mozna drylowac owoce bez tego urzadzenia ;2
4900;drugi ktory dostal em jako wymiane za zepsuty podzialal miesiace ;1
4901;uwazam je za zupelna strate pieniedzy ;1
4902;dlatego trzeba lekko przejechac nozem trzymajac w miare prosto i w razie kon iecznosci poprawic drugi raz ;0
4903;i tak za kazdym razem gdy odpale ;1
4904;niestety byl to pechowy upadek jedna z plastikowych czesci pekla w sposob ktory uniemozliwial naprawe ;0
4905;zakupili smy ja w czerwcu i juz na dzien dobry przyszla uszkodzona zaraz po podlaczeniu zaczela spod niej wyciekac woda ;1
4906;niestety tak woda pachnie inaczej juz na korku bardzo czuc alkohol na skorze utrzymuje sie ok pol godziny a na ubraniu ok dwie godziny ;1
4907;zapach strasznie mi sie podoba swietnie komponuje sie na skorze ;2
4908;na plus zaliczyl by m tez wbudowane gniazda usb nie trzeba sie gimnastykowac i wchodzic pod biurko zeby podlaczyc do kompa pendrivea ;2
4909;pralka pierze bardzo cicho jest dobrze dopracowana wczesniej mieli smy pralke polar ladowana od gory pralka lg tez jest produkowana w polsce ale pranie w lg jest wyprane super ;2
4910;zestawu uzywamy od pierwszych dni zycia coreczki ;0
4911;naprawy w cenie polowy urzadzenia ;1
4912;ostatnio jednak sie przepalila i sie wkurzyl em ;1
4913;ma w sobie bardzo ciekawa nutke trwalosc chyba tez nie do zarzucenia tak wynika z moich obcerwacji ;2
4914;nawet nie prosil em o gotowke a on sam wyciagnal kase i zwrocil ;1
4915;jak komus zalezy tylko na aparacie do dzwonienia to lepiej wybrac tanszy model np nokia ;1
4916;i na tym koniec zalet ;1
4917;po dlugim czasie spedzonym na probie przejscia jakiegos fragmentu gry nagle z trawy wyskakuje ukryty w niej japonczyk z okrzykiem banzai nie wiem jak to sie pisze p na ustach i zabija mnie choc tu pojawia sie ciekawa opcja ktora umozliwia nam odparcie ataku przy pomocy np noza ale to wymaga wprawy i refleksu ;3
4918;poza tym probowal tlumaczyc iz baterie sa przystosowane do zlewozmywakow blanco i gdyby m kupila zlew blanco nie bylo by problemu ;1
4919;mialem z nim stycznosc przez miesiecy a odwiedzil serwis krotnie ;1
4920;produkt jak dla mojego pupila jest idealny ;2
4921;mozna znalezc cos tanszego tej jakosci ale nie narzekal by m na cene ;3
4922;dodatkowo dostawalem potwierdzenia mailowe od sklepu ;0
4923;my mamy juz zepsute swieta bo nie dosc ze trzeba kupic nowa plyte to jeszcze trzeba bedzie powalczyc w uokik o jakakolwiek rekompensate ;1
4924;z syntetycznych zwirkow w kuwetach po jednym dniu potrafilo byc bagno smierdzialo i roboty co nie miara ;0
4925;powiedzmy sobie szczerze chyba nie ma miejsca we wspolczesnym swiecie gdzie nie bylo by zaklocen typu telefony siec wi fi czy mikrofalowka oprocz dziczy ;3
4926;dwie polskie firmy czyli manta i automapa nie potrafia sie dogadac zeby to dobrze dzialalo jestem ogromnie zawiedziony ;1
4927;nie polecam ich fanom hucznego i twardego bassu dla reszty jest to jedyny dobry wybor ;3
4928;radze wszystkim wybrac cos sprawdzonego a nie ms lumia ;1
4929;ogolnie nie polecam produkt bardzo slaby niedopracowany ;1
4930;niestety trzeciego nie potrafil em wykrecic prawdopodobnie zerwany gwint i byc moze okruchy znalazly sie miedzy obudowa z tworzywa a mocowanym nozem z sitkiem ;1
4931;liste zalet uzupelnia duza wygoda noszenia i swietna izolacja od otoczenia ;2
4932;sprawia wrazenie jakby istnial tylko po to ze musi byc nie wiem czy to akurat wina routera ale kilkukrotnie zdarzylo mi sie ze stracil polaczenie z internetem mimo ze byl zasieg i status pokazywal online ;1
4933;jesli ktos lubi geste soki to wyciskarka dla niego ;3
4934;ich liczba rosla rosly i one ;1
4935;nie daj boze dlugie rozmowy ;1
4936;jesli komus wystarcza oferowane przez ten model opcje niech nie szuka niczego nowego bo cala reszta sie do niego nie umywa o ile mlodsza by nie byla ;2
4937;sluchawki posiadaja mikrofon i przycisk odbierania polaczen ;2
4938;jakosc materialow i wytrzymalosc konstrukcji srednio slaba konstrukcja podatna na odksztalcenia z trzech porownywanych najgorszy pod tym wzgledem zaraz za bequietem aczkolwiek jest jeszcze akceptowalnie ;3
4939;zapalniki w pierwszej plycie dzialaly dobrze przez ok lat ;2
4940;przereklamowany ;1
4941;od poprzednika ;3
4942;pralka po pierwszym wlaczeniu pokazala blad e i zablokowala sie ;1
4943;problem z uruchomieniem programu jak wykrywaniem myszy ;1
4944;przejechal em ok tyskm i opony te wyzabkowaly sie tzw kartofel i strasznie upierdliwie huczaly ;1
4945;jest za to wielowatkowosc a przy tym wielowarstwowosc kazdego z watku ;2
4946;serwis gwarancyjny tragiczny ;1
4947;fotelik dosc ciezki wiec nie ma opcji z bieganiem po sklepach z dzieckiem w foteliku super opcja adapterow do np jedo ;3
4948;po tym czasie wyprobuje i ocenie ponownie ;3
4949;dobry zakup w bobrej cenie tych zl;2
4950;torba przecietnej jakosci ;3
4951;obecnie w zasadzie brak jest transmisji danych z czujnika zewnetrznego wymiana baterii nie pomogla ;1
4952;ostatnio przypadkiem rzucil em okiem na opakowanie dopiero co zakupionej kolejnej dawki geriavitu i stwiedzilem fakt niezbity sklad geriavitu zostal zmieniony ;1
4953;zdarzalo mi sie ze po ululaniu dziecka ustawiala m kamerke i wlaczala m odbiornik aby sprawdzic czy wszystko widac a tu odbiornik nie znalazl akurat sygnalu i sie rozkrzyczal ;1
4954;na trzezwo ciezkostrawna ale w gronie znajomych i z puszka piwa w rece i to niejedna puszka mozna sie niezle ubawic ;3
4955;czas rozmow czuwania w normie ;2
4956;jutro robie zwrot ;1
4957;podobnie jak pomysl na scenariusz kto by pomyslal ze zabawki zyja kiedy dzieci na nie nie patrza ;2
4958;do tej pory mieli smy pfilipsa brauna i nic kompletnie sie nie dzialo ;0
4959;nie narzekal em ;2
4960;denerwujaca wada jest zatrzymywanie sie sitka w ekspresie przy wyjmowaniu kolby po zrobieniu kawy szczegolnie jezeli uplynelo troche czasu od zrobienia kawy ;1
4961;wrazenie jest takie ze zakretka od dowolnego sloika polozona na lornetce dzialala by tak samo jak ten dekiel ;1
4962;polecam tylko dla osob niewymagajacych i zaczynajacych prace z przygotowywaniem prostych stron www ;3
4963;mam jakies cm oczywiscie wzrostu jest niewygodny cwiczac barki na wyciagu nie wyprostujesz ramion ;1
4964;zaskakuje jak malo ktora produkcja ;2
4965;podejrzewam ze opinie wystawialy osoby z dzialu marketingu agnieszek i hapy ;1
4966;jeny sprzet amici w domu do ktorego nie mam wiekszych zastrzezen ;2
4967;aktualizacje ;0
4968;najwieksza wada jest natomiast zarzadzanie ramem ;1
4969;jest niepodwazalnym faktem ze wypuszczono na rynek sokowirowki ktorym rzeczywiscie we wskazanych miejscach wycieka i rozpryskuje sie sok a wiory rozbryzguja sie po calej kuchni ;1
